route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
124,SAT,T001026,Downtown–Kabuga (Off-peak),0,SHP_124
124,SAT,T001027,Downtown–Kabuga (Off-peak),0,SHP_124
124,SAT,T001028,Downtown–Kabuga (Off-peak),0,SHP_124
124,SAT,T001029,Downtown–Kabuga (Off-peak),0,SHP_124
124,SAT,T001030,Downtown–Kabuga (Off-peak),0,SHP_124
124,SAT,T001031,Downtown–Kabuga (Off-peak),0,SHP_124
124,SAT,T001032,Downtown–Kabuga (Off-peak),0,SHP_124
124,SAT,T001033,Downtown–Kabuga (Off-peak),0,SHP_124
124,SAT,T001034,Downtown–Kabuga (Off-peak),0,SHP_124
124,SAT,T001035,Downtown–Kabuga (Off-peak),0,SHP_124
124,SAT,T001036,Downtown–Kabuga (Off-peak),0,SHP_124
124,SAT,T001037,Downtown–Kabuga (Off-peak),0,SHP_124
124,SAT,T001038,Downtown–Kabuga (Off-peak),0,SHP_124
124,SAT,T001039,Downtown–Kabuga (Off-peak),0,SHP_124
124,SAT,T001040,Downtown–Kabuga (Off-peak),0,SHP_124
124,SAT,T001041,Downtown–Kabuga (Off-peak),0,SHP_124
124,SAT,T001042,Downtown–Kabuga (Off-peak),0,SHP_124
124,SAT,T001043,Downtown–Kabuga (Off-peak),0,SHP_124
124,SAT,T001044,Downtown–Kabuga (Off-peak),0,SHP_124
124,SAT,T001045,Downtown–Kabuga (Off-peak),0,SHP_124
124,SAT,T001046,Downtown–Kabuga (Off-peak),0,SHP_124
124,SAT,T001047,Downtown–Kabuga (Off-peak),0,SHP_124
124,SAT,T001048,Downtown–Kabuga (Off-peak),0,SHP_124
124,SAT,T001049,Downtown–Kabuga (Off-peak),0,SHP_124
124,SAT,T001050,Downtown–Kabuga (Off-peak),0,SHP_124
124,SAT,T001051,Downtown–Kabuga (Off-peak),0,SHP_124
124,SAT,T001052,Downtown–Kabuga (Off-peak),0,SHP_124
124,SAT,T001053,Downtown–Kabuga (Off-peak),0,SHP_124
124,SAT,T001054,Downtown–Kabuga (Off-peak),0,SHP_124
124,SAT,T001055,Downtown–Kabuga (Off-peak),0,SHP_124
124,SAT,T001056,Downtown–Kabuga (Off-peak),0,SHP_124
124,SAT,T001057,Downtown–Kabuga (Off-peak),0,SHP_124
124,SAT,T001058,Downtown–Kabuga (Off-peak),0,SHP_124
124,SUN,T001059,Downtown–Kabuga (Off-peak),0,SHP_124
124,SUN,T001060,Downtown–Kabuga (Off-peak),0,SHP_124
124,SUN,T001061,Downtown–Kabuga (Off-peak),0,SHP_124
124,SUN,T001062,Downtown–Kabuga (Off-peak),0,SHP_124
124,SUN,T001063,Downtown–Kabuga (Off-peak),0,SHP_124
124,SUN,T001064,Downtown–Kabuga (Off-peak),0,SHP_124
124,SUN,T001065,Downtown–Kabuga (Off-peak),0,SHP_124
124,SUN,T001066,Downtown–Kabuga (Off-peak),0,SHP_124
124,SUN,T001067,Downtown–Kabuga (Off-peak),0,SHP_124
124,SUN,T001068,Downtown–Kabuga (Off-peak),0,SHP_124
124,SUN,T001069,Downtown–Kabuga (Off-peak),0,SHP_124
124,SUN,T001070,Downtown–Kabuga (Off-peak),0,SHP_124
124,SUN,T001071,Downtown–Kabuga (Off-peak),0,SHP_124
124,SUN,T001072,Downtown–Kabuga (Off-peak),0,SHP_124
124,SUN,T001073,Downtown–Kabuga (Off-peak),0,SHP_124
124,SUN,T001074,Downtown–Kabuga (Off-peak),0,SHP_124
124,SUN,T001075,Downtown–Kabuga (Off-peak),0,SHP_124
124,SUN,T001076,Downtown–Kabuga (Off-peak),0,SHP_124
124,SUN,T001077,Downtown–Kabuga (Off-peak),0,SHP_124
124,SUN,T001078,Downtown–Kabuga (Off-peak),0,SHP_124
124,SUN,T001079,Downtown–Kabuga (Off-peak),0,SHP_124
124,SUN,T001080,Downtown–Kabuga (Off-peak),0,SHP_124
125,WD,T001081,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,WD,T001082,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,WD,T001083,Remera–Busanza (Itunda) (Peak),0,SHP_125
125,WD,T001084,Remera–Busanza (Itunda) (Peak),0,SHP_125
125,WD,T001085,Remera–Busanza (Itunda) (Peak),0,SHP_125
125,WD,T001086,Remera–Busanza (Itunda) (Peak),0,SHP_125
125,WD,T001087,Remera–Busanza (Itunda) (Peak),0,SHP_125
125,WD,T001088,Remera–Busanza (Itunda) (Peak),0,SHP_125
125,WD,T001089,Remera–Busanza (Itunda) (Peak),0,SHP_125
125,WD,T001090,Remera–Busanza (Itunda) (Peak),0,SHP_125
125,WD,T001091,Remera–Busanza (Itunda) (Peak),0,SHP_125
125,WD,T001092,Remera–Busanza (Itunda) (Peak),0,SHP_125
125,WD,T001093,Remera–Busanza (Itunda) (Peak),0,SHP_125
125,WD,T001094,Remera–Busanza (Itunda) (Peak),0,SHP_125
125,WD,T001095,Remera–Busanza (Itunda) (Peak),0,SHP_125
125,WD,T001096,Remera–Busanza (Itunda) (Peak),0,SHP_125
125,WD,T001097,Remera–Busanza (Itunda) (Peak),0,SHP_125
125,WD,T001098,Remera–Busanza (Itunda) (Peak),0,SHP_125
125,WD,T001099,Remera–Busanza (Itunda) (Peak),0,SHP_125
125,WD,T001100,Remera–Busanza (Itunda) (Peak),0,SHP_125
125,WD,T001101,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,WD,T001102,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,WD,T001103,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,WD,T001104,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,WD,T001105,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,WD,T001106,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,WD,T001107,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,WD,T001108,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,WD,T001109,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,WD,T001110,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,WD,T001111,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,WD,T001112,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,WD,T001113,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,WD,T001114,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,WD,T001115,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,WD,T001116,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,WD,T001117,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,WD,T001118,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,WD,T001119,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,WD,T001120,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,WD,T001121,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,WD,T001122,Remera–Busanza (Itunda) (Peak),0,SHP_125
125,WD,T001123,Remera–Busanza (Itunda) (Peak),0,SHP_125
125,WD,T001124,Remera–Busanza (Itunda) (Peak),0,SHP_125
125,WD,T001125,Remera–Busanza (Itunda) (Peak),0,SHP_125
125,WD,T001126,Remera–Busanza (Itunda) (Peak),0,SHP_125
125,WD,T001127,Remera–Busanza (Itunda) (Peak),0,SHP_125
125,WD,T001128,Remera–Busanza (Itunda) (Peak),0,SHP_125
125,WD,T001129,Remera–Busanza (Itunda) (Peak),0,SHP_125
125,WD,T001130,Remera–Busanza (Itunda) (Peak),0,SHP_125
125,WD,T001131,Remera–Busanza (Itunda) (Peak),0,SHP_125
125,WD,T001132,Remera–Busanza (Itunda) (Peak),0,SHP_125
125,WD,T001133,Remera–Busanza (Itunda) (Peak),0,SHP_125
125,WD,T001134,Remera–Busanza (Itunda) (Peak),0,SHP_125
125,WD,T001135,Remera–Busanza (Itunda) (Peak),0,SHP_125
125,WD,T001136,Remera–Busanza (Itunda) (Peak),0,SHP_125
125,WD,T001137,Remera–Busanza (Itunda) (Peak),0,SHP_125
125,WD,T001138,Remera–Busanza (Itunda) (Peak),0,SHP_125
125,WD,T001139,Remera–Busanza (Itunda) (Peak),0,SHP_125
125,WD,T001140,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,WD,T001141,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,WD,T001142,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,WD,T001143,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,WD,T001144,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,WD,T001145,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SAT,T001146,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SAT,T001147,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SAT,T001148,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SAT,T001149,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SAT,T001150,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SAT,T001151,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SAT,T001152,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SAT,T001153,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SAT,T001154,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SAT,T001155,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SAT,T001156,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SAT,T001157,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SAT,T001158,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SAT,T001159,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SAT,T001160,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SAT,T001161,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SAT,T001162,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SAT,T001163,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SAT,T001164,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SAT,T001165,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SAT,T001166,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SAT,T001167,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SAT,T001168,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SAT,T001169,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SAT,T001170,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SAT,T001171,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SAT,T001172,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SAT,T001173,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SAT,T001174,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SAT,T001175,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SAT,T001176,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SAT,T001177,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SAT,T001178,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SUN,T001179,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SUN,T001180,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SUN,T001181,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SUN,T001182,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SUN,T001183,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SUN,T001184,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SUN,T001185,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SUN,T001186,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SUN,T001187,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SUN,T001188,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SUN,T001189,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SUN,T001190,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SUN,T001191,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SUN,T001192,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SUN,T001193,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SUN,T001194,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SUN,T001195,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SUN,T001196,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SUN,T001197,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SUN,T001198,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SUN,T001199,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
125,SUN,T001200,Remera–Busanza (Itunda) (Off-peak),0,SHP_125
106,WD,T001201,Remera–Ndera (Off-peak),0,SHP_106
106,WD,T001202,Remera–Ndera (Off-peak),0,SHP_106
106,WD,T001203,Remera–Ndera (Peak),0,SHP_106
106,WD,T001204,Remera–Ndera (Peak),0,SHP_106
106,WD,T001205,Remera–Ndera (Peak),0,SHP_106
106,WD,T001206,Remera–Ndera (Peak),0,SHP_106
106,WD,T001207,Remera–Ndera (Peak),0,SHP_106
106,WD,T001208,Remera–Ndera (Peak),0,SHP_106
106,WD,T001209,Remera–Ndera (Peak),0,SHP_106
106,WD,T001210,Remera–Ndera (Peak),0,SHP_106
106,WD,T001211,Remera–Ndera (Peak),0,SHP_106
106,WD,T001212,Remera–Ndera (Peak),0,SHP_106
106,WD,T001213,Remera–Ndera (Peak),0,SHP_106
106,WD,T001214,Remera–Ndera (Peak),0,SHP_106
106,WD,T001215,Remera–Ndera (Peak),0,SHP_106
106,WD,T001216,Remera–Ndera (Peak),0,SHP_106
106,WD,T001217,Remera–Ndera (Peak),0,SHP_106
106,WD,T001218,Remera–Ndera (Peak),0,SHP_106
106,WD,T001219,Remera–Ndera (Peak),0,SHP_106
106,WD,T001220,Remera–Ndera (Peak),0,SHP_106
106,WD,T001221,Remera–Ndera (Off-peak),0,SHP_106
106,WD,T001222,Remera–Ndera (Off-peak),0,SHP_106
106,WD,T001223,Remera–Ndera (Off-peak),0,SHP_106
106,WD,T001224,Remera–Ndera (Off-peak),0,SHP_106
106,WD,T001225,Remera–Ndera (Off-peak),0,SHP_106
106,WD,T001226,Remera–Ndera (Off-peak),0,SHP_106
106,WD,T001227,Remera–Ndera (Off-peak),0,SHP_106
106,WD,T001228,Remera–Ndera (Off-peak),0,SHP_106
106,WD,T001229,Remera–Ndera (Off-peak),0,SHP_106
106,WD,T001230,Remera–Ndera (Off-peak),0,SHP_106
106,WD,T001231,Remera–Ndera (Off-peak),0,SHP_106
106,WD,T001232,Remera–Ndera (Off-peak),0,SHP_106
106,WD,T001233,Remera–Ndera (Off-peak),0,SHP_106
106,WD,T001234,Remera–Ndera (Off-peak),0,SHP_106
106,WD,T001235,Remera–Ndera (Off-peak),0,SHP_106
106,WD,T001236,Remera–Ndera (Off-peak),0,SHP_106
106,WD,T001237,Remera–Ndera (Off-peak),0,SHP_106
106,WD,T001238,Remera–Ndera (Off-peak),0,SHP_106
106,WD,T001239,Remera–Ndera (Off-peak),0,SHP_106
106,WD,T001240,Remera–Ndera (Off-peak),0,SHP_106
106,WD,T001241,Remera–Ndera (Off-peak),0,SHP_106
106,WD,T001242,Remera–Ndera (Peak),0,SHP_106
106,WD,T001243,Remera–Ndera (Peak),0,SHP_106
106,WD,T001244,Remera–Ndera (Peak),0,SHP_106
106,WD,T001245,Remera–Ndera (Peak),0,SHP_106
106,WD,T001246,Remera–Ndera (Peak),0,SHP_106
106,WD,T001247,Remera–Ndera (Peak),0,SHP_106
106,WD,T001248,Remera–Ndera (Peak),0,SHP_106
106,WD,T001249,Remera–Ndera (Peak),0,SHP_106
106,WD,T001250,Remera–Ndera (Peak),0,SHP_106
106,WD,T001251,Remera–Ndera (Peak),0,SHP_106
106,WD,T001252,Remera–Ndera (Peak),0,SHP_106
106,WD,T001253,Remera–Ndera (Peak),0,SHP_106
106,WD,T001254,Remera–Ndera (Peak),0,SHP_106
106,WD,T001255,Remera–Ndera (Peak),0,SHP_106
106,WD,T001256,Remera–Ndera (Peak),0,SHP_106
106,WD,T001257,Remera–Ndera (Peak),0,SHP_106
106,WD,T001258,Remera–Ndera (Peak),0,SHP_106
106,WD,T001259,Remera–Ndera (Peak),0,SHP_106
106,WD,T001260,Remera–Ndera (Off-peak),0,SHP_106
106,WD,T001261,Remera–Ndera (Off-peak),0,SHP_106
106,WD,T001262,Remera–Ndera (Off-peak),0,SHP_106
106,WD,T001263,Remera–Ndera (Off-peak),0,SHP_106
106,WD,T001264,Remera–Ndera (Off-peak),0,SHP_106
106,WD,T001265,Remera–Ndera (Off-peak),0,SHP_106
106,SAT,T001266,Remera–Ndera (Off-peak),0,SHP_106
106,SAT,T001267,Remera–Ndera (Off-peak),0,SHP_106
106,SAT,T001268,Remera–Ndera (Off-peak),0,SHP_106
106,SAT,T001269,Remera–Ndera (Off-peak),0,SHP_106
106,SAT,T001270,Remera–Ndera (Off-peak),0,SHP_106
106,SAT,T001271,Remera–Ndera (Off-peak),0,SHP_106
106,SAT,T001272,Remera–Ndera (Off-peak),0,SHP_106
106,SAT,T001273,Remera–Ndera (Off-peak),0,SHP_106
106,SAT,T001274,Remera–Ndera (Off-peak),0,SHP_106
106,SAT,T001275,Remera–Ndera (Off-peak),0,SHP_106
106,SAT,T001276,Remera–Ndera (Off-peak),0,SHP_106
106,SAT,T001277,Remera–Ndera (Off-peak),0,SHP_106
106,SAT,T001278,Remera–Ndera (Off-peak),0,SHP_106
106,SAT,T001279,Remera–Ndera (Off-peak),0,SHP_106
106,SAT,T001280,Remera–Ndera (Off-peak),0,SHP_106
106,SAT,T001281,Remera–Ndera (Off-peak),0,SHP_106
106,SAT,T001282,Remera–Ndera (Off-peak),0,SHP_106
106,SAT,T001283,Remera–Ndera (Off-peak),0,SHP_106
106,SAT,T001284,Remera–Ndera (Off-peak),0,SHP_106
106,SAT,T001285,Remera–Ndera (Off-peak),0,SHP_106
106,SAT,T001286,Remera–Ndera (Off-peak),0,SHP_106
106,SAT,T001287,Remera–Ndera (Off-peak),0,SHP_106
106,SAT,T001288,Remera–Ndera (Off-peak),0,SHP_106
106,SAT,T001289,Remera–Ndera (Off-peak),0,SHP_106
106,SAT,T001290,Remera–Ndera (Off-peak),0,SHP_106
106,SAT,T001291,Remera–Ndera (Off-peak),0,SHP_106
106,SAT,T001292,Remera–Ndera (Off-peak),0,SHP_106
106,SAT,T001293,Remera–Ndera (Off-peak),0,SHP_106
106,SAT,T001294,Remera–Ndera (Off-peak),0,SHP_106
106,SAT,T001295,Remera–Ndera (Off-peak),0,SHP_106
106,SAT,T001296,Remera–Ndera (Off-peak),0,SHP_106
106,SAT,T001297,Remera–Ndera (Off-peak),0,SHP_106
106,SAT,T001298,Remera–Ndera (Off-peak),0,SHP_106
106,SUN,T001299,Remera–Ndera (Off-peak),0,SHP_106
106,SUN,T001300,Remera–Ndera (Off-peak),0,SHP_106
106,SUN,T001301,Remera–Ndera (Off-peak),0,SHP_106
106,SUN,T001302,Remera–Ndera (Off-peak),0,SHP_106
106,SUN,T001303,Remera–Ndera (Off-peak),0,SHP_106
106,SUN,T001304,Remera–Ndera (Off-peak),0,SHP_106
106,SUN,T001305,Remera–Ndera (Off-peak),0,SHP_106
106,SUN,T001306,Remera–Ndera (Off-peak),0,SHP_106
106,SUN,T001307,Remera–Ndera (Off-peak),0,SHP_106
106,SUN,T001308,Remera–Ndera (Off-peak),0,SHP_106
106,SUN,T001309,Remera–Ndera (Off-peak),0,SHP_106
106,SUN,T001310,Remera–Ndera (Off-peak),0,SHP_106
106,SUN,T001311,Remera–Ndera (Off-peak),0,SHP_106
106,SUN,T001312,Remera–Ndera (Off-peak),0,SHP_106
106,SUN,T001313,Remera–Ndera (Off-peak),0,SHP_106
106,SUN,T001314,Remera–Ndera (Off-peak),0,SHP_106
106,SUN,T001315,Remera–Ndera (Off-peak),0,SHP_106
106,SUN,T001316,Remera–Ndera (Off-peak),0,SHP_106
106,SUN,T001317,Remera–Ndera (Off-peak),0,SHP_106
106,SUN,T001318,Remera–Ndera (Off-peak),0,SHP_106
106,SUN,T001319,Remera–Ndera (Off-peak),0,SHP_106
106,SUN,T001320,Remera–Ndera (Off-peak),0,SHP_106
107,WD,T001321,Remera–Masaka (Off-peak),0,SHP_107
107,WD,T001322,Remera–Masaka (Off-peak),0,SHP_107
107,WD,T001323,Remera–Masaka (Peak),0,SHP_107
107,WD,T001324,Remera–Masaka (Peak),0,SHP_107
107,WD,T001325,Remera–Masaka (Peak),0,SHP_107
107,WD,T001326,Remera–Masaka (Peak),0,SHP_107
107,WD,T001327,Remera–Masaka (Peak),0,SHP_107
107,WD,T001328,Remera–Masaka (Peak),0,SHP_107
107,WD,T001329,Remera–Masaka (Peak),0,SHP_107
107,WD,T001330,Remera–Masaka (Peak),0,SHP_107
107,WD,T001331,Remera–Masaka (Peak),0,SHP_107
107,WD,T001332,Remera–Masaka (Peak),0,SHP_107
107,WD,T001333,Remera–Masaka (Peak),0,SHP_107
107,WD,T001334,Remera–Masaka (Peak),0,SHP_107
107,WD,T001335,Remera–Masaka (Peak),0,SHP_107
107,WD,T001336,Remera–Masaka (Peak),0,SHP_107
107,WD,T001337,Remera–Masaka (Peak),0,SHP_107
107,WD,T001338,Remera–Masaka (Peak),0,SHP_107
107,WD,T001339,Remera–Masaka (Peak),0,SHP_107
107,WD,T001340,Remera–Masaka (Peak),0,SHP_107
107,WD,T001341,Remera–Masaka (Off-peak),0,SHP_107
107,WD,T001342,Remera–Masaka (Off-peak),0,SHP_107
107,WD,T001343,Remera–Masaka (Off-peak),0,SHP_107
107,WD,T001344,Remera–Masaka (Off-peak),0,SHP_107
107,WD,T001345,Remera–Masaka (Off-peak),0,SHP_107
107,WD,T001346,Remera–Masaka (Off-peak),0,SHP_107
107,WD,T001347,Remera–Masaka (Off-peak),0,SHP_107
107,WD,T001348,Remera–Masaka (Off-peak),0,SHP_107
107,WD,T001349,Remera–Masaka (Off-peak),0,SHP_107
107,WD,T001350,Remera–Masaka (Off-peak),0,SHP_107
107,WD,T001351,Remera–Masaka (Off-peak),0,SHP_107
107,WD,T001352,Remera–Masaka (Off-peak),0,SHP_107
107,WD,T001353,Remera–Masaka (Off-peak),0,SHP_107
107,WD,T001354,Remera–Masaka (Off-peak),0,SHP_107
107,WD,T001355,Remera–Masaka (Off-peak),0,SHP_107
107,WD,T001356,Remera–Masaka (Off-peak),0,SHP_107
107,WD,T001357,Remera–Masaka (Off-peak),0,SHP_107
107,WD,T001358,Remera–Masaka (Off-peak),0,SHP_107
107,WD,T001359,Remera–Masaka (Off-peak),0,SHP_107
107,WD,T001360,Remera–Masaka (Off-peak),0,SHP_107
107,WD,T001361,Remera–Masaka (Off-peak),0,SHP_107
107,WD,T001362,Remera–Masaka (Peak),0,SHP_107
107,WD,T001363,Remera–Masaka (Peak),0,SHP_107
107,WD,T001364,Remera–Masaka (Peak),0,SHP_107
107,WD,T001365,Remera–Masaka (Peak),0,SHP_107
107,WD,T001366,Remera–Masaka (Peak),0,SHP_107
107,WD,T001367,Remera–Masaka (Peak),0,SHP_107
107,WD,T001368,Remera–Masaka (Peak),0,SHP_107
107,WD,T001369,Remera–Masaka (Peak),0,SHP_107
107,WD,T001370,Remera–Masaka (Peak),0,SHP_107
107,WD,T001371,Remera–Masaka (Peak),0,SHP_107
107,WD,T001372,Remera–Masaka (Peak),0,SHP_107
107,WD,T001373,Remera–Masaka (Peak),0,SHP_107
107,WD,T001374,Remera–Masaka (Peak),0,SHP_107
107,WD,T001375,Remera–Masaka (Peak),0,SHP_107
107,WD,T001376,Remera–Masaka (Peak),0,SHP_107
107,WD,T001377,Remera–Masaka (Peak),0,SHP_107
107,WD,T001378,Remera–Masaka (Peak),0,SHP_107
107,WD,T001379,Remera–Masaka (Peak),0,SHP_107
107,WD,T001380,Remera–Masaka (Off-peak),0,SHP_107
107,WD,T001381,Remera–Masaka (Off-peak),0,SHP_107
107,WD,T001382,Remera–Masaka (Off-peak),0,SHP_107
107,WD,T001383,Remera–Masaka (Off-peak),0,SHP_107
107,WD,T001384,Remera–Masaka (Off-peak),0,SHP_107
107,WD,T001385,Remera–Masaka (Off-peak),0,SHP_107
107,SAT,T001386,Remera–Masaka (Off-peak),0,SHP_107
107,SAT,T001387,Remera–Masaka (Off-peak),0,SHP_107
107,SAT,T001388,Remera–Masaka (Off-peak),0,SHP_107
107,SAT,T001389,Remera–Masaka (Off-peak),0,SHP_107
107,SAT,T001390,Remera–Masaka (Off-peak),0,SHP_107
107,SAT,T001391,Remera–Masaka (Off-peak),0,SHP_107
107,SAT,T001392,Remera–Masaka (Off-peak),0,SHP_107
107,SAT,T001393,Remera–Masaka (Off-peak),0,SHP_107
107,SAT,T001394,Remera–Masaka (Off-peak),0,SHP_107
107,SAT,T001395,Remera–Masaka (Off-peak),0,SHP_107
107,SAT,T001396,Remera–Masaka (Off-peak),0,SHP_107
107,SAT,T001397,Remera–Masaka (Off-peak),0,SHP_107
107,SAT,T001398,Remera–Masaka (Off-peak),0,SHP_107
107,SAT,T001399,Remera–Masaka (Off-peak),0,SHP_107
107,SAT,T001400,Remera–Masaka (Off-peak),0,SHP_107
107,SAT,T001401,Remera–Masaka (Off-peak),0,SHP_107
107,SAT,T001402,Remera–Masaka (Off-peak),0,SHP_107
107,SAT,T001403,Remera–Masaka (Off-peak),0,SHP_107
107,SAT,T001404,Remera–Masaka (Off-peak),0,SHP_107
107,SAT,T001405,Remera–Masaka (Off-peak),0,SHP_107
107,SAT,T001406,Remera–Masaka (Off-peak),0,SHP_107
107,SAT,T001407,Remera–Masaka (Off-peak),0,SHP_107
107,SAT,T001408,Remera–Masaka (Off-peak),0,SHP_107
107,SAT,T001409,Remera–Masaka (Off-peak),0,SHP_107
107,SAT,T001410,Remera–Masaka (Off-peak),0,SHP_107
107,SAT,T001411,Remera–Masaka (Off-peak),0,SHP_107
107,SAT,T001412,Remera–Masaka (Off-peak),0,SHP_107
107,SAT,T001413,Remera–Masaka (Off-peak),0,SHP_107
107,SAT,T001414,Remera–Masaka (Off-peak),0,SHP_107
107,SAT,T001415,Remera–Masaka (Off-peak),0,SHP_107
107,SAT,T001416,Remera–Masaka (Off-peak),0,SHP_107
107,SAT,T001417,Remera–Masaka (Off-peak),0,SHP_107
107,SAT,T001418,Remera–Masaka (Off-peak),0,SHP_107
107,SUN,T001419,Remera–Masaka (Off-peak),0,SHP_107
107,SUN,T001420,Remera–Masaka (Off-peak),0,SHP_107
107,SUN,T001421,Remera–Masaka (Off-peak),0,SHP_107
107,SUN,T001422,Remera–Masaka (Off-peak),0,SHP_107
107,SUN,T001423,Remera–Masaka (Off-peak),0,SHP_107
107,SUN,T001424,Remera–Masaka (Off-peak),0,SHP_107
107,SUN,T001425,Remera–Masaka (Off-peak),0,SHP_107
107,SUN,T001426,Remera–Masaka (Off-peak),0,SHP_107
107,SUN,T001427,Remera–Masaka (Off-peak),0,SHP_107
107,SUN,T001428,Remera–Masaka (Off-peak),0,SHP_107
107,SUN,T001429,Remera–Masaka (Off-peak),0,SHP_107
107,SUN,T001430,Remera–Masaka (Off-peak),0,SHP_107
107,SUN,T001431,Remera–Masaka (Off-peak),0,SHP_107
107,SUN,T001432,Remera–Masaka (Off-peak),0,SHP_107
107,SUN,T001433,Remera–Masaka (Off-peak),0,SHP_107
107,SUN,T001434,Remera–Masaka (Off-peak),0,SHP_107
107,SUN,T001435,Remera–Masaka (Off-peak),0,SHP_107
